,Заказ,Базисный срок начала,Базисный срок конца,БЕ,Группа плановиков,Сообщение,Вид заказа,Вид работы ТОРО,Время ремонтного простоя (Зкз),Общее время простоя (Зкз),Метка удаления,СистСтатус,ПользСтатус,Системный статус сообщения ТОРО,Наименование класса ЕО,Краткий текст,Единица оборудования,Техническое место,Название технического места,СПП - заголовок заказа,basis_start_year,basis_start_month,basis_start_date,basis_start_month_year,order_system_status,ТЗКР,ПДТВ,ПКАЛ,ПРВВ,ДМНП,KKMP,JBFI,ЗАКР,МТКУ,НЕВЫ,ДВМА,ПЕЧТ,MOBI,ЧПДТ,ЧПЕЧ,ОШОЗ,ОТКР,ДЕБЛ,СРНА,iw39
43,1100358669,2022-01-03,1/3/2022,1200,100,7100361090,APP1,ТО1,"10,00","10,00",,ТЗКР ПЕЧТ ПДТВ ПКАЛ ПРВВ ДВМА ДМНП JBFI,СГГС ГОД УТВГ УТВП НЕД УТВН ГИП ПРНТ СРОЧ МТРЦ ТКБЕ,СОЗА ЗКПР ВСМИ,Самосвалы карьерные,Техническое обслуживание 1,100000008673,03-CTT-CC01,Самосвал №1619,LT-1200-2022-2-014-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПЕЧТ', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДВМА', 'ДМНП', 'JBFI']",1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,iw39
44,1200080863,2022-01-03,1/3/2022,1200,100,7200143829,AVS1,ТР,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Экскаваторы гидравлические,Доведение тех жидкостей до уровня,100000068233,03-RUD-EKSK-OOBR-EX05,Экскаватор №1204,LT-1200-2022-4-024-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
45,1600125074,2022-01-03,1/3/2022,1200,100,7940370837,AETG,ЕСО,"0,33","0,33",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,УТВН ЗАПЛ,СОЗА ЗКПР,Экскаваторы гидравлические,ЕСО 2 смена,100000006414,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,LT-1200-2022-4-024-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
46,1600125067,2022-01-03,1/3/2022,1200,100,7940370830,AETG,ЕСО,"0,33","0,33",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,УТВН ЗАПЛ,СОЗА ЗКПР,Экскаваторы гидравлические,ЕСО 1 смена,100000006414,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,LT-1200-2022-4-024-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
47,1200080566,2022-01-03,1/3/2022,1200,100,7200143956,AVS1,ТР,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Самосвалы карьерные,Прогрев и слив конденсата в пнемосистеме,100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
48,1600125060,2022-01-03,1/3/2022,1200,100,7940370793,AETG,ЕСО,"0,33","0,33",X,ЗАКР ПКАЛ ПРВВ МТКУ ДМНП KKMP,УТВН ЗАПЛ,СОЗА ЗКПР МТКУ,Экскаваторы гидравлические,ЕСО 2 смена,100000008676,03-RUD-EKSK-VOBR-EX02,Экскаватор №1202,LT-1200-2022-4-024-02,2022,1,2022-01-03,1_2022,"['ЗАКР', 'ПКАЛ', 'ПРВВ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,iw39
49,1600125013,2022-01-03,1/3/2022,1200,100,7940370756,AETG,ЕСО,"0,33","0,33",X,ЗАКР ПКАЛ ПРВВ МТКУ ДМНП KKMP,УТВН ЗАПЛ,СОЗА ЗКПР МТКУ,Экскаваторы гидравлические,ЕСО 1 смена,100000008676,03-RUD-EKSK-VOBR-EX02,Экскаватор №1202,LT-1200-2022-4-024-02,2022,1,2022-01-03,1_2022,"['ЗАКР', 'ПКАЛ', 'ПРВВ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,iw39
50,1200080354,2022-01-03,1/3/2022,1200,200,7200143989,AVS1,НЛ,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Экскаваторы электрические,Ремонт автомата возбуждения ГП,100000009137,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
51,1200080480,2022-01-03,1/3/2022,1200,100,7200143851,AVS1,ТР,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Самосвалы карьерные,Подкачка КГШ,100000068231,03-KON-OBSL-OB06, БелАЗ-7547 №2445,LT-1200-2022-4-024-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
52,1200080858,2022-01-03,1/3/2022,1200,100,7200144034,AVS1,ТР,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Экскаваторы электрические,Осмотр датчиков,100000007087,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-010-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
53,1200080663,2022-01-03,1/3/2022,1200,200,7200143834,AVS1,НЛ,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Экскаваторы электрические,Чистка блок контактов,100000009137,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
54,1100368626,2022-01-03,1/3/2022,1200,100,7200143875,APP1,ТО3,"12,00","12,00",,ТЗКР ПДТВ ПКАЛ ПРВВ ДВМА ДМНП JBFI,СГГС ГОД УТВГ УТВП МЕС УТВМ НЕД УТВН ГИП ПРНТ СРОЧ МТРЦ ТКБЕ,СОЗА ЗКПР ВСМИ,Самосвалы карьерные,(ТО3) БелАЗ 7451 СЛ №2,100000068228,03-KON-OBSL-OB03, БелАЗ-7547 №2442,LT-1200-2022-4-024-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДВМА', 'ДМНП', 'JBFI']",1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,iw39
55,1600125101,2022-01-03,1/3/2022,1200,100,7940370844,AETG,ЕСО,"0,33","0,33",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,УТВН ЗАПЛ,СОЗА ЗКПР,Экскаваторы гидравлические,ЕСО 1 смена,100000008677,03-RUD-EKSK-VOBR-EX04,Экскаватор №1211,LT-1200-2022-4-024-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
56,1200080857,2022-01-03,1/3/2022,1200,100,7200144033,AVS1,ТР,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Экскаваторы электрические,Осмотр датчиков,100000007087,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-010-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
57,1200080660,2022-01-03,1/3/2022,1200,600,7200144638,AVS1,ТР,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Экскаваторы гидравлические,Замена крепления монитора на 1211,100000008677,03-RUD-EKSK-VOBR-EX04,Экскаватор №1211,LT-1200-2022-2-028-02,2022,1,2022-01-03,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
58,1600125108,2022-01-03,1/3/2022,1200,100,7940370881,AETG,ЕСО,"0,33","0,33",X,ЗАКР ПКАЛ ПРВВ МТКУ ДМНП KKMP,УТВН ЗАПЛ,СОЗА ЗКПР МТКУ,Экскаваторы гидравлические,ЕСО 2 смена,100000008677,03-RUD-EKSK-VOBR-EX04,Экскаватор №1211,LT-1200-2022-4-024-02,2022,1,2022-01-03,1_2022,"['ЗАКР', 'ПКАЛ', 'ПРВВ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,iw39
59,1600125102,2022-01-04,1/4/2022,1200,100,7940370845,AETG,ЕСО,"0,33","0,33",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,УТВН ЗАПЛ,СОЗА ЗКПР,Экскаваторы гидравлические,ЕСО 1 смена,100000008677,03-RUD-EKSK-VOBR-EX04,Экскаватор №1211,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
60,1600124933,2022-01-04,1/4/2022,1200,100,7940370716,AETG,ЕСО,"0,33","0,33",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,УТВН ЗАПЛ,СОЗА ЗКПР,Экскаваторы гидравлические,ЕСО 2 смена,100000008679,03-RUD-EKSK-VOBR-EX06,Экскаватор №1214,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
61,1600124926,2022-01-04,1/4/2022,1200,100,7940370669,AETG,ЕСО,"0,33","0,33",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,УТВН ЗАПЛ,СОЗА ЗКПР,Экскаваторы гидравлические,ЕСО 1 смена,100000008679,03-RUD-EKSK-VOBR-EX06,Экскаватор №1214,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
62,1600125109,2022-01-04,1/4/2022,1200,100,7940370882,AETG,ЕСО,"0,33","0,33",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,УТВН ЗАПЛ,СОЗА ЗКПР,Экскаваторы гидравлические,ЕСО 2 смена,100000008677,03-RUD-EKSK-VOBR-EX04,Экскаватор №1211,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
63,1200080628,2022-01-04,1/4/2022,1200,100,7200144659,AVS1,ТР,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Самосвалы карьерные,Осмотр и диагностика топливной системы,100000068229,03-KON-OBSL-OB04, БелАЗ-7547 №2443,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
64,1100390524,2022-01-04,1/4/2022,1200,600,7100391072,APP1,ТО,"0,00","0,00",,ТЗКР ПКАЛ ПРВВ KKMP JBFI,СГГС ГОД МЕС НЕД ГИП ПРНТ,СОЗА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1610,100000009423,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-027-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПКАЛ', 'ПРВВ', 'KKMP', 'JBFI']",1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
65,1200080868,2022-01-04,1/4/2022,1200,100,7200144221,AVS1,ТР,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Экскаваторы гидравлические,Ремонт секции радиатора,100000068233,03-RUD-EKSK-OOBR-EX05,Экскаватор №1204,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
66,1200080860,2022-01-04,1/4/2022,1200,100,7200144035,AVS1,ТР,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Экскаваторы электрические,Замена каната напора,100000009136,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-010-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
67,1100357463,2022-01-04,1/4/2022,1200,200,7100359910,APP1,ТР,"2,50","2,50",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,Текущий ремонт,100000009363,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,1,2022-01-04,1_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
68,1600125007,2022-01-04,1/4/2022,1200,100,7940370750,AETG,ЕСО,"0,33","0,33",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,УТВН ЗАПЛ,СОЗА ЗКПР,Экскаваторы гидравлические,ЕСО 2 смена,100000008675,03-RUD-EKSK-VOBR-EX01,Экскаватор №1201,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
69,1600125000,2022-01-04,1/4/2022,1200,100,7940370723,AETG,ЕСО,"0,33","0,33",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,УТВН ЗАПЛ,СОЗА ЗКПР,Экскаваторы гидравлические,ЕСО 1 смена,100000008675,03-RUD-EKSK-VOBR-EX01,Экскаватор №1201,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
70,1100381243,2022-01-04,1/5/2022,1200,100,7100382253,APP1,ТР,"20,00","20,00",,ТЗКР ПЕЧТ ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ГОД УТВГ МЕС УТВМ НЕД УТВН ГИП ПТОМ ПРНТ,СОЗА ЗКПР ВСМИ,Самосвалы карьерные,ТР Самосвал HD1500-8 №1622,100000006409,03-CTT-KM02,Самосвал №1622,LT-1200-2022-2-014-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПЕЧТ', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,iw39
71,1100390704,2022-01-04,1/4/2022,1200,600,7100391262,APP1,ТО,"0,00","0,00",,ТЗКР ПКАЛ ПРВВ KKMP JBFI,СГГС ГОД МЕС НЕД ГИП ПРНТ,СОЗА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1615,100000009428,03-CTT-KD07,Самосвал №1615,LT-1200-2022-2-027-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПКАЛ', 'ПРВВ', 'KKMP', 'JBFI']",1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
72,1100359716,2022-01-04,1/4/2022,1200,100,7200144086,APP1,ТО1,"6,00","6,00",,ТЗКР ПЕЧТ ПДТВ ПКАЛ ПРВВ ДВМА ДМНП JBFI,СГГС ГОД УТВГ УТВП МЕС УТВМ НЕД УТВН ГИП ПТОМ ПРНТ СРОЧ МТРЦ ТКБЕ,СОЗА ЗКПР ВСМИ,Самосвалы карьерные,Техническое обслуживание 1,100000008672,03-CTT-KD07,Самосвал №1615,LT-1200-2022-2-014-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПЕЧТ', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДВМА', 'ДМНП', 'JBFI']",1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,iw39
73,1600125075,2022-01-04,1/4/2022,1200,100,7940370838,AETG,ЕСО,"0,33","0,33",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,УТВН ЗАПЛ,СОЗА ЗКПР,Экскаваторы гидравлические,ЕСО 2 смена,100000006414,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
74,1100357442,2022-01-04,1/4/2022,1200,200,7100359849,APP1,ТР,"4,00","4,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,Текущий ремонт,100000009358,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,1,2022-01-04,1_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
75,1600125068,2022-01-04,1/4/2022,1200,100,7940370831,AETG,ЕСО,"0,33","0,33",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,УТВН ЗАПЛ,СОЗА ЗКПР,Экскаваторы гидравлические,ЕСО 1 смена,100000006414,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
76,1200080864,2022-01-04,1/4/2022,1200,100,7200144056,AVS1,ТР,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Экскаваторы электрические,Замена РТИ тормоза подъёма,100000007087,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-010-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
77,1100368425,2022-01-04,1/4/2022,1200,100,7100370543,APP1,ТО1,"6,00","6,00",,ТЗКР ПДТВ ПКАЛ ПРВВ ДВМА ДМНП JBFI,СГГС ГОД УТВГ УТВП МЕС УТВМ НЕД УТВН ГИП ПРНТ МТРЦ ТКБЕ,СОЗА ЗКПР ВСМИ,Самосвалы карьерные,ТО-1 БелАЗ 7547 №5 СЛ,100000068231,03-KON-OBSL-OB06, БелАЗ-7547 №2445,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДВМА', 'ДМНП', 'JBFI']",1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,iw39
78,1200080564,2022-01-04,1/4/2022,1200,100,7200144075,AVS1,ТР,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР МТКУ ВСМИ,Самосвалы карьерные,Низкий уровень масла в ДВС,100000008671,03-CTT-KD06,Самосвал №1614,LT-1200-2022-2-014-02,2022,1,2022-01-04,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
79,1600125014,2022-01-04,1/4/2022,1200,100,7940370757,AETG,ЕСО,"0,33","0,33",X,ЗАКР ПКАЛ ПРВВ МТКУ ДМНП KKMP,УТВН ЗАПЛ,СОЗА ЗКПР МТКУ,Экскаваторы гидравлические,ЕСО 1 смена,100000008676,03-RUD-EKSK-VOBR-EX02,Экскаватор №1202,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ЗАКР', 'ПКАЛ', 'ПРВВ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,iw39
80,1600125061,2022-01-04,1/4/2022,1200,100,7940370794,AETG,ЕСО,"0,33","0,33",X,ЗАКР ПКАЛ ПРВВ МТКУ ДМНП KKMP,УТВН ЗАПЛ,СОЗА ЗКПР МТКУ,Экскаваторы гидравлические,ЕСО 2 смена,100000008676,03-RUD-EKSK-VOBR-EX02,Экскаватор №1202,LT-1200-2022-4-024-02,2022,1,2022-01-04,1_2022,"['ЗАКР', 'ПКАЛ', 'ПРВВ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,iw39
81,1200081183,2022-01-05,1/5/2022,1200,100,7200145126,AVS1,ТР,"0,01","0,01",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,СГГС ПРНТ,СОЗА ЗКПР ВСМИ,Экскаваторы гидравлические,Замена венца,100000008675,03-RUD-EKSK-VOBR-EX01,Экскаватор №1201,LT-1200-2022-4-024-02,2022,1,2022-01-05,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
82,1100390480,2022-01-05,1/5/2022,1200,600,7100391001,APP1,ТО,"0,00","0,00",,ТЗКР ПКАЛ ПРВВ KKMP JBFI,СГГС ГОД МЕС НЕД ГИП ПРНТ,СОЗА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1220,100000021523,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-025-02,2022,1,2022-01-05,1_2022,"['ТЗКР', 'ПКАЛ', 'ПРВВ', 'KKMP', 'JBFI']",1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
83,1100357557,2022-01-05,1/6/2022,1200,200,7100359984,APP1,ТР,"16,00","16,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели постоянного тока,Текущий ремонт,100000009349,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,1,2022-01-05,1_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
84,1100357268,2022-01-05,1/5/2022,1200,200,7100359695,APP1,ТО,"1,00","1,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,Техническое обслуживание,100000009357,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,1,2022-01-05,1_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
85,1600125103,2022-01-05,1/5/2022,1200,100,7940370846,AETG,ЕСО,"0,33","0,33",,ТЗКР ПДТВ ПКАЛ ПРВВ ДМНП KKMP JBFI,УТВН ЗАПЛ,СОЗА ЗКПР,Экскаваторы гидравлические,ЕСО 1 смена,100000008677,03-RUD-EKSK-VOBR-EX04,Экскаватор №1211,LT-1200-2022-4-024-02,2022,1,2022-01-05,1_2022,"['ТЗКР', 'ПДТВ', 'ПКАЛ', 'ПРВВ', 'ДМНП', 'KKMP', 'JBFI']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,iw39
